id,tableName,waiterName,orderTotal,taxAmount,currency,insertDate,updateDate,orderType,status,salesChannelName,paymentMethodName,customerId,orderNumber
287563055,,can,405.91,41.45,TRY,2025-05-08T18:56:50.157,2025-05-08T19:37:23.36,Paket Siparişi,Kapandı,Ana Kanal,,5550588,225
287563513,,can,413.16,49.54,TRY,2025-05-08T18:57:45.373,2025-05-08T19:37:20.723,Paket Siparişi,Kapandı,Ana Kanal,,36637184,226
287564143,,can,572.16,56.56,TRY,2025-05-08T18:59:05.957,2025-05-08T19:50:57.637,Paket Siparişi,Kapandı,Ana Kanal,,20307492,227
287564864,,can,396.41,40.58,TRY,2025-05-08T19:00:36.17,2025-05-08T19:37:29.093,Paket Siparişi,Kapandı,Ana Kanal,,37559541,228
287566682,,can,429.66,43.61,TRY,2025-05-08T19:04:22.87,2025-05-08T19:37:32.04,Paket Siparişi,Kapandı,Ana Kanal,,37559747,229
287567444,,can,1892.11,201.78,TRY,2025-05-08T19:06:00.097,2025-05-08T19:41:42.47,Paket Siparişi,Kapandı,Ana Kanal,,34041197,230
287570200,,can,549.08,64.08,TRY,2025-05-08T19:11:44.917,2025-05-08T19:37:36.02,Paket Siparişi,Kapandı,Ana Kanal,,37560161,231
287570619,,can,429.66,43.61,TRY,2025-05-08T19:12:39.77,2025-05-08T19:37:38.13,Paket Siparişi,Kapandı,Ana Kanal,,10536069,232
287570958,,can,395.16,42.26,TRY,2025-05-08T19:13:26.163,2025-05-08T19:41:46.35,Paket Siparişi,Kapandı,Ana Kanal,,34103556,233
287571414,,can,926.33,99.08,TRY,2025-05-08T19:14:25.583,2025-05-08T19:46:31.22,Paket Siparişi,Kapandı,Ana Kanal,,37560318,234
287572009,,can,399.99,48.12,TRY,2025-05-08T19:15:39.95,2025-05-08T19:42:03.06,Paket Siparişi,Kapandı,Ana Kanal,,34076655,235
287573305,,can,403.66,43.17,TRY,2025-05-08T19:18:21.247,2025-05-08T19:37:40.797,Paket Siparişi,Kapandı,Ana Kanal,,34147696,236
287573478,,can,507.9,50.72,TRY,2025-05-08T19:18:42.02,2025-05-08T19:42:06.28,Paket Siparişi,Kapandı,Ana Kanal,,37560568,237
287574162,,can,395.16,42.26,TRY,2025-05-08T19:20:09.937,2025-05-08T19:46:33.323,Paket Siparişi,Kapandı,Ana Kanal,,34364210,238
287574907,,can,396.41,40.58,TRY,2025-05-08T19:21:42.42,2025-05-08T19:36:35.707,Paket Siparişi,Kapandı,Ana Kanal,,7950922,239
287576965,,can,413.16,49.54,TRY,2025-05-08T19:26:09.957,2025-05-08T19:49:16.497,Paket Siparişi,Kapandı,Ana Kanal,,37560917,240
287577281,,can,798.83,85.43,TRY,2025-05-08T19:26:49.943,2025-05-08T20:07:26.57,Paket Siparişi,Kapandı,Ana Kanal,,35967046,241
287578101,,can,497.01,49.73,TRY,2025-05-08T19:28:29.647,2025-05-08T20:07:31.667,Paket Siparişi,Kapandı,Ana Kanal,,37561043,242
287578389,,can,890.14,100.35,TRY,2025-05-08T19:29:05.92,2025-05-08T20:07:30.19,Paket Siparişi,Kapandı,Ana Kanal,,37561077,243
287579216,,can,757.33,86.34,TRY,2025-05-08T19:30:55.613,2025-05-08T20:07:27.71,Paket Siparişi,Kapandı,Ana Kanal,,37561160,244
287580512,,can,403.66,43.17,TRY,2025-05-08T19:33:39.94,2025-05-08T20:07:28.95,Paket Siparişi,Kapandı,Ana Kanal,,37561320,245
287581689,,can,887.8,85.25,TRY,2025-05-08T19:36:04.307,2025-05-08T20:07:33.707,Paket Siparişi,Kapandı,Ana Kanal,,25672130,246
287581863,,Can,334.6,3.31,TRY,2025-05-08T19:36:27.343,2025-05-08T20:07:33.96,Paket Siparişi,Kapandı,Ana Kanal,,36931530,247
287582694,,can,345.16,42.26,TRY,2025-05-08T19:38:11.243,2025-05-08T20:07:35.54,Paket Siparişi,Kapandı,Ana Kanal,,34227650,248
287583067,,can,919.77,88.16,TRY,2025-05-08T19:39:03.093,2025-05-08T20:07:35.87,Paket Siparişi,Kapandı,Ana Kanal,,12427233,249
287585869,,Can,1169.7,11.58,TRY,2025-05-08T19:44:45.877,2025-05-08T20:23:58.74,Paket Siparişi,Kapandı,Ana Kanal,,32407384,250
287585902,,can,1590.7,149.15,TRY,2025-05-08T19:44:50.877,2025-05-08T20:24:00.593,Paket Siparişi,Kapandı,Ana Kanal,,4535930,251
287587803,,can,504.71,50.43,TRY,2025-05-08T19:48:52.093,2025-05-08T20:23:57.613,Paket Siparişi,Kapandı,Ana Kanal,,15224038,252
287588024,,can,395.16,42.26,TRY,2025-05-08T19:49:19.69,2025-05-08T20:24:02.25,Paket Siparişi,Kapandı,Ana Kanal,,34228930,253
287588300,,can,345.16,42.26,TRY,2025-05-08T19:49:55.933,2025-05-08T20:23:55.677,Paket Siparişi,Kapandı,Ana Kanal,,37562183,254
287588483,,Can,404.9,4.01,TRY,2025-05-08T19:50:17.413,2025-05-08T20:24:13.513,Paket Siparişi,Kapandı,Ana Kanal,,9658202,255
287589432,,can,395.16,42.26,TRY,2025-05-08T19:52:15.077,2025-05-08T20:24:03.907,Paket Siparişi,Kapandı,Ana Kanal,,37562301,256
287591567,Bahçe Masa 1,can,719.8,7.13,TRY,2025-05-08T19:56:43.71,2025-05-08T20:23:17.423,Masa Siparişi,Kapandı,Ana Kanal,,0,257
287593703,Masa 2,can,799.8,32.21,TRY,2025-05-08T20:01:09.613,2025-05-08T20:23:28.273,Masa Siparişi,Kapandı,Ana Kanal,,0,258
287594295,,can,2929.3,271.75,TRY,2025-05-08T20:02:22.27,2025-05-08T20:58:53.463,Paket Siparişi,Kapandı,Ana Kanal,,10504264,259
287594332,,can,395.16,42.26,TRY,2025-05-08T20:02:26.36,2025-05-08T20:24:07.53,Paket Siparişi,Kapandı,Ana Kanal,,37103848,260
287594669,,can,429.66,43.61,TRY,2025-05-08T20:03:10.37,2025-05-08T20:58:52.66,Paket Siparişi,Kapandı,Ana Kanal,,30425124,261
287595522,,can,353.66,43.17,TRY,2025-05-08T20:04:51.407,2025-05-08T20:24:06.05,Paket Siparişi,Kapandı,Ana Kanal,,34725986,262
287601418,,can,458.04,54.33,TRY,2025-05-08T20:17:00.093,2025-05-08T20:58:54.493,Paket Siparişi,Kapandı,Ana Kanal,,34660335,263
287602681,,can,705.33,75.44,TRY,2025-05-08T20:19:41.717,2025-05-08T20:58:55.26,Paket Siparişi,Kapandı,Ana Kanal,,34164521,264
287604670,,can,437.9,45.26,TRY,2025-05-08T20:23:53.413,2025-05-08T20:58:56.313,Paket Siparişi,Kapandı,Ana Kanal,,27885296,265
287604860,,can,491.31,49.21,TRY,2025-05-08T20:24:17.967,2025-05-08T21:19:14.953,Paket Siparişi,Kapandı,Ana Kanal,,29998694,266
287604874,,can,842.82,81.17,TRY,2025-05-08T20:24:19.273,2025-05-08T20:58:56.953,Paket Siparişi,Kapandı,Ana Kanal,,23130231,267
287605752,,can,386.9,40.63,TRY,2025-05-08T20:26:13.767,2025-05-08T20:58:57.61,Paket Siparişi,Kapandı,Ana Kanal,,37564013,268
287610034,,can,395.16,42.26,TRY,2025-05-08T20:35:10.4,2025-05-08T21:01:24.353,Paket Siparişi,Kapandı,Ana Kanal,,37469801,269
287611211,,can,829.8,79.98,TRY,2025-05-08T20:37:28.847,2025-05-08T20:59:02.707,Paket Siparişi,Kapandı,Ana Kanal,,37564569,270
287611768,,can,504.61,50.42,TRY,2025-05-08T20:38:36.813,2025-05-08T21:24:02.867,Paket Siparişi,Kapandı,Ana Kanal,,11132365,271
287613538,,can,415.5,44.26,TRY,2025-05-08T20:42:35.137,2025-05-08T20:59:07.567,Paket Siparişi,Kapandı,Ana Kanal,,37564808,272
287614101,,can,379.9,39.99,TRY,2025-05-08T20:43:43.097,2025-05-08T21:19:17.513,Paket Siparişi,Kapandı,Ana Kanal,,28617812,273
287614196,,can,422.94,50.43,TRY,2025-05-08T20:43:56.16,2025-05-08T21:24:00.227,Paket Siparişi,Kapandı,Ana Kanal,,35403366,274
287616322,,can,467.66,47.06,TRY,2025-05-08T20:48:25.513,2025-05-08T21:01:22.027,Paket Siparişi,Kapandı,Ana Kanal,,24124178,275
287617678,,can,491.31,49.21,TRY,2025-05-08T20:51:26.297,2025-05-08T21:19:20.69,Paket Siparişi,Kapandı,Ana Kanal,,37565217,276
287619005,,can,423.03,50.45,TRY,2025-05-08T20:54:15.79,2025-05-08T21:19:22.097,Paket Siparişi,Kapandı,Ana Kanal,,37565328,277
287620542,,can,353.66,43.17,TRY,2025-05-08T20:57:30.5,2025-05-08T21:40:12.447,Paket Siparişi,Kapandı,Ana Kanal,,34143375,278
287621549,,can,491.31,49.21,TRY,2025-05-08T20:59:44.35,2025-05-08T21:23:56.887,Paket Siparişi,Kapandı,Ana Kanal,,29247562,279
287622545,,can,396.41,40.58,TRY,2025-05-08T21:02:00.407,2025-05-08T21:44:33.32,Paket Siparişi,Kapandı,Ana Kanal,,35702376,280
287622703,Bahçe Masa 1,can,1699.5,41.12,TRY,2025-05-08T21:02:20.927,2025-05-08T21:43:20.807,Masa Siparişi,Kapandı,Ana Kanal,,0,281
287623874,,can,569.9,57.26,TRY,2025-05-08T21:04:49.703,2025-05-08T21:48:42.14,Paket Siparişi,Kapandı,Ana Kanal,,35755364,282
287624685,,can,1453.04,154.77,TRY,2025-05-08T21:06:36.11,2025-05-08T21:44:27.763,Paket Siparişi,Kapandı,Ana Kanal,,37565892,283
287624878,,can,345.16,42.26,TRY,2025-05-08T21:07:05.057,2025-05-08T21:48:40.623,Paket Siparişi,Kapandı,Ana Kanal,,37565914,284
287625803,,can,866.83,92.71,TRY,2025-05-08T21:09:15.153,2025-05-08T21:40:07.547,Paket Siparişi,Kapandı,Ana Kanal,,34092219,285
287626787,Masa 4,Can,1301.3,19.35,TRY,2025-05-08T21:11:36.617,2025-05-08T21:44:04.977,Masa Siparişi,Kapandı,Ana Kanal,,0,286
287628830,,Can,349.6,3.46,TRY,2025-05-08T21:16:01.163,2025-05-08T21:40:08.687,Paket Siparişi,Kapandı,Ana Kanal,,1105875,287
287632053,Masa 3,can,394.9,3.91,TRY,2025-05-08T21:23:34.697,2025-05-08T21:44:21.36,Masa Siparişi,Kapandı,Ana Kanal,,0,288
287634753,,can,1743.52,186.47,TRY,2025-05-08T21:29:59.993,2025-05-08T21:59:56.563,Paket Siparişi,Kapandı,Ana Kanal,,37566912,289
287636482,Bahçe Masa 2,Can,788.0,71.64,TRY,2025-05-08T21:34:18.99,2025-05-08T22:03:15.643,Masa Siparişi,Kapandı,Ana Kanal,,37567072,290
287637205,,can,858.33,91.8,TRY,2025-05-08T21:36:06.883,2025-05-08T22:04:26.757,Paket Siparişi,Kapandı,Ana Kanal,,36288402,291
287698233,,can,603.32,64.26,TRY,2025-05-09T11:09:59.7,2025-05-09T11:33:09.27,Paket Siparişi,Kapandı,Ana Kanal,,37196467,101
287698690,,can,345.16,42.26,TRY,2025-05-09T11:12:53.797,2025-05-09T11:33:10.677,Paket Siparişi,Kapandı,Ana Kanal,,34034164,102
287699343,,can,1426.03,134.19,TRY,2025-05-09T11:17:18.793,2025-05-09T12:18:10.783,Paket Siparişi,Kapandı,Ana Kanal,,37575183,103
287699954,,can,396.41,40.58,TRY,2025-05-09T11:21:04.26,2025-05-09T11:51:44.303,Paket Siparişi,Kapandı,Ana Kanal,,35490036,104
287700239,,can,435.36,44.12,TRY,2025-05-09T11:22:34.99,2025-05-09T12:18:15.027,Paket Siparişi,Kapandı,Ana Kanal,,14922173,105
287701181,,Can,299.9,27.26,TRY,2025-05-09T11:27:52.34,2025-05-09T12:18:18.21,Paket Siparişi,Kapandı,Ana Kanal,,34769411,106
287701795,,can,386.9,40.63,TRY,2025-05-09T11:31:12.287,2025-05-09T11:51:42.613,Paket Siparişi,Kapandı,Ana Kanal,,37575500,107
287709638,,can,389.9,39.99,TRY,2025-05-09T12:02:00.35,2025-05-09T13:43:07.257,Paket Siparişi,Kapandı,Ana Kanal,,30663413,108
287710004,,can,926.33,99.08,TRY,2025-05-09T12:02:59.343,2025-05-09T13:43:37.14,Paket Siparişi,Kapandı,Ana Kanal,,34346470,109
287710141,,can,441.06,44.64,TRY,2025-05-09T12:03:20.737,2025-05-09T13:43:37.613,Paket Siparişi,Kapandı,Ana Kanal,,33101858,110
287710983,,can,405.91,41.45,TRY,2025-05-09T12:05:33.543,2025-05-09T13:43:38.403,Paket Siparişi,Kapandı,Ana Kanal,,20668959,111
287713022,,can,483.88,51.45,TRY,2025-05-09T12:10:54.867,2025-05-09T13:43:39.227,Paket Siparişi,Kapandı,Ana Kanal,,34326392,112
287718201,,can,403.66,43.17,TRY,2025-05-09T12:23:14.667,2025-05-09T13:43:40.053,Paket Siparişi,Kapandı,Ana Kanal,,37577215,113
287720343,,can,345.16,42.26,TRY,2025-05-09T12:28:29,2025-05-09T13:43:44.06,Paket Siparişi,Kapandı,Ana Kanal,,37577403,114
287721653,,can,395.16,42.26,TRY,2025-05-09T12:31:29.327,2025-05-09T13:43:40.713,Paket Siparişi,Kapandı,Ana Kanal,,36621639,115
287729354,,can,424.13,50.71,TRY,2025-05-09T12:49:05.043,2025-05-09T13:43:44.78,Paket Siparişi,Kapandı,Ana Kanal,,36218043,116
287729724,,can,429.66,43.61,TRY,2025-05-09T12:50:01.113,2025-05-09T13:43:45.393,Paket Siparişi,Kapandı,Ana Kanal,,25282344,117
287730016,,can,429.66,43.61,TRY,2025-05-09T12:50:46.447,2025-05-09T13:43:46.127,Paket Siparişi,Kapandı,Ana Kanal,,11522553,118
287730468,,can,919.8,9.11,TRY,2025-05-09T12:51:57.103,2025-05-09T13:30:55.3,Gel-Al Satış,Kapandı,Ana Kanal,,0,119
287732611,,can,395.16,42.26,TRY,2025-05-09T12:57:24.51,2025-05-09T13:43:32.587,Paket Siparişi,Kapandı,Ana Kanal,,35125931,120
287733630,,can,437.9,45.26,TRY,2025-05-09T13:00:03.497,2025-05-09T13:43:47.91,Paket Siparişi,Kapandı,Ana Kanal,,35659899,121
287734108,,can,503.08,58.89,TRY,2025-05-09T13:01:13.92,2025-05-09T13:43:46.913,Paket Siparişi,Kapandı,Ana Kanal,,34313671,122
287734353,,can,497.08,53.16,TRY,2025-05-09T13:01:49.6,2025-05-09T13:43:48.613,Paket Siparişi,Kapandı,Ana Kanal,,34195101,123
287736519,,can,491.41,49.22,TRY,2025-05-09T13:07:21.67,2025-05-09T13:43:50.39,Paket Siparişi,Kapandı,Ana Kanal,,35185219,124
287738980,,can,1417.39,133.41,TRY,2025-05-09T13:13:23.137,2025-05-09T13:43:49.7,Paket Siparişi,Kapandı,Ana Kanal,,7551097,125
287739513,,can,358.97,43.54,TRY,2025-05-09T13:14:44.523,2025-05-09T13:43:14.783,Paket Siparişi,Kapandı,Ana Kanal,,37579115,126
287739862,,can,491.31,49.21,TRY,2025-05-09T13:15:39.65,2025-05-09T13:43:09.407,Paket Siparişi,Kapandı,Ana Kanal,,32756327,127
287739879,,can,435.36,44.12,TRY,2025-05-09T13:15:42.52,2025-05-09T13:43:10.653,Paket Siparişi,Kapandı,Ana Kanal,,33064686,128
287739889,,can,429.66,43.61,TRY,2025-05-09T13:15:44.107,2025-05-09T13:43:13.907,Paket Siparişi,Kapandı,Ana Kanal,,35406879,129
287740723,,can,854.22,82.2,TRY,2025-05-09T13:17:54.567,2025-05-09T14:12:14.737,Paket Siparişi,Kapandı,Ana Kanal,,37579222,130
287741318,,can,554.11,54.92,TRY,2025-05-09T13:19:25.02,2025-05-09T13:45:02.343,Paket Siparişi,Kapandı,Ana Kanal,,34314195,131
287742184,,can,429.66,43.61,TRY,2025-05-09T13:21:40.533,2025-05-09T13:43:18.22,Paket Siparişi,Kapandı,Ana Kanal,,36700479,132
287742228,,can,403.66,43.17,TRY,2025-05-09T13:21:48.983,2025-05-09T13:43:29.28,Paket Siparişi,Kapandı,Ana Kanal,,34321923,133
287742435,,Can,355.6,4.01,TRY,2025-05-09T13:22:21.367,2025-05-09T13:43:15.683,Paket Siparişi,Kapandı,Ana Kanal,,27896904,134
287745435,,Can,1119.9,13.18,TRY,2025-05-09T13:30:31.663,2025-05-09T14:12:16.297,Paket Siparişi,Kapandı,Ana Kanal,,31754947,135
287745819,,can,402.11,41.1,TRY,2025-05-09T13:31:28.303,2025-05-09T14:12:17.92,Paket Siparişi,Kapandı,Ana Kanal,,16003488,136
287747454,,can,403.66,43.17,TRY,2025-05-09T13:35:59.313,2025-05-09T14:12:18.707,Paket Siparişi,Kapandı,Ana Kanal,,37579885,137
287747515,Bahçe Masa 1,can,689.8,6.82,TRY,2025-05-09T13:36:08.637,2025-05-09T14:02:16.607,Masa Siparişi,Kapandı,Ana Kanal,,0,138
287750311,,can,396.41,40.58,TRY,2025-05-09T13:43:32.05,2025-05-09T14:12:35.393,Paket Siparişi,Kapandı,Ana Kanal,,37580168,139
287750419,,can,394.9,3.91,TRY,2025-05-09T13:43:47.81,2025-05-09T13:49:59.91,Gel-Al Satış,Kapandı,Ana Kanal,,0,140
287752067,,can,402.11,41.1,TRY,2025-05-09T13:48:02.977,2025-05-09T14:12:36.257,Paket Siparişi,Kapandı,Ana Kanal,,37580336,141
287753298,,can,389.9,39.99,TRY,2025-05-09T13:51:07.83,2025-05-09T14:12:37.237,Paket Siparişi,Kapandı,Ana Kanal,,20924675,142
287753586,,can,429.66,43.61,TRY,2025-05-09T13:51:49.157,2025-05-09T14:19:28.907,Paket Siparişi,Kapandı,Ana Kanal,,10511989,143
287757386,,Can,770.3,9.72,TRY,2025-05-09T14:01:45.823,2025-05-09T15:05:47.52,Paket Siparişi,Kapandı,Ana Kanal,,34456390,144
287759265,,can,353.66,43.17,TRY,2025-05-09T14:06:44.767,2025-05-09T14:48:23.27,Paket Siparişi,Kapandı,Ana Kanal,,36582747,145
287759322,,can,437.26,44.3,TRY,2025-05-09T14:06:53.95,2025-05-09T14:48:24.417,Paket Siparişi,Kapandı,Ana Kanal,,20699280,146
287760136,,can,442.96,44.81,TRY,2025-05-09T14:09:09.973,2025-05-09T14:48:26.243,Paket Siparişi,Kapandı,Ana Kanal,,37581182,147
287760145,,can,947.32,90.66,TRY,2025-05-09T14:09:11.363,2025-05-09T14:48:28.763,Paket Siparişi,Kapandı,Ana Kanal,,34723146,148
287760983,,Can,342.6,3.39,TRY,2025-05-09T14:11:25.183,2025-05-09T14:48:27.603,Paket Siparişi,Kapandı,Ana Kanal,,20340493,149
287764616,,can,345.16,42.26,TRY,2025-05-09T14:22:10,2025-05-09T15:01:04.213,Paket Siparişi,Kapandı,Ana Kanal,,34075164,150
287765463,,can,437.9,45.26,TRY,2025-05-09T14:24:32.383,2025-05-09T15:01:05.37,Paket Siparişi,Kapandı,Ana Kanal,,27885296,151
287765492,,can,1055.8,101.44,TRY,2025-05-09T14:24:38.347,2025-05-09T15:01:10.433,Paket Siparişi,Kapandı,Ana Kanal,,6572402,152
287767128,,can,399.99,48.12,TRY,2025-05-09T14:29:13.997,2025-05-09T15:01:06.42,Paket Siparişi,Kapandı,Ana Kanal,,34076655,153
287767468,,can,589.9,58.17,TRY,2025-05-09T14:30:11.563,2025-05-09T15:01:11.797,Paket Siparişi,Kapandı,Ana Kanal,,28037333,154
287768746,,can,429.31,45.54,TRY,2025-05-09T14:33:53.91,2025-05-09T15:01:13.177,Paket Siparişi,Kapandı,Ana Kanal,,34958529,155
287769534,,can,396.41,40.58,TRY,2025-05-09T14:36:21.127,2025-05-09T14:48:17.553,Paket Siparişi,Kapandı,Ana Kanal,,35245051,156
287772063,,Can,508.8,14.28,TRY,2025-05-09T14:43:44.693,2025-05-09T15:32:50.223,Paket Siparişi,Kapandı,Ana Kanal,,1869579,157
287774134,,can,389.9,39.99,TRY,2025-05-09T14:49:57.287,2025-05-09T15:32:50.287,Paket Siparişi,Kapandı,Ana Kanal,,28728237,158
287775282,,can,740.33,84.53,TRY,2025-05-09T14:53:13.887,2025-05-09T15:32:50.963,Paket Siparişi,Kapandı,Ana Kanal,,34538100,159
287776137,,can,395.16,42.26,TRY,2025-05-09T14:55:43.967,2025-05-09T15:32:52.623,Paket Siparişi,Kapandı,Ana Kanal,,34327728,160
287776581,,can,507.8,51.62,TRY,2025-05-09T14:57:01.51,2025-05-09T15:53:42.887,Paket Siparişi,Kapandı,Ana Kanal,,31599453,161
287776727,,can,396.41,40.58,TRY,2025-05-09T14:57:25.297,2025-05-09T15:53:40.35,Paket Siparişi,Kapandı,Ana Kanal,,37582737,162
287777705,,Can,1033.8,10.23,TRY,2025-05-09T15:00:09.88,2025-05-09T15:53:41.67,Paket Siparişi,Kapandı,Ana Kanal,,33931683,163
287777891,,can,355.41,40.95,TRY,2025-05-09T15:00:43.013,2025-05-09T15:32:52.683,Paket Siparişi,Kapandı,Ana Kanal,,16661889,164
287778488,,can,395.16,42.26,TRY,2025-05-09T15:02:24.74,2025-05-09T15:33:17.347,Paket Siparişi,Kapandı,Ana Kanal,,37582894,165
287779229,,Can,405.9,4.51,TRY,2025-05-09T15:04:31.357,2025-05-09T15:25:10.607,Paket Siparişi,Kapandı,Ana Kanal,,34535118,166
287780837,,can,413.9,42.17,TRY,2025-05-09T15:09:05.707,2025-05-09T15:32:46.773,Paket Siparişi,Kapandı,Ana Kanal,,28458651,167
287784581,,can,491.31,49.21,TRY,2025-05-09T15:19:17.337,2025-05-09T16:48:06.007,Paket Siparişi,Kapandı,Ana Kanal,,13347916,168
287786080,,can,456.56,53.54,TRY,2025-05-09T15:23:34.483,2025-05-09T15:44:13.533,Paket Siparişi,Kapandı,Ana Kanal,,36852525,169
287786405,,can,376.41,40.58,TRY,2025-05-09T15:24:34.023,2025-05-09T16:48:08.383,Paket Siparişi,Kapandı,Ana Kanal,,37523056,170
287786416,,can,368.16,42.11,TRY,2025-05-09T15:24:35.423,2025-05-09T17:37:24.877,Paket Siparişi,İptal Edildi,Ana Kanal,,37583585,171
287788155,,can,480.07,43.65,TRY,2025-05-09T15:29:18.53,2025-05-09T17:37:11.567,Paket Siparişi,İptal Edildi,Ana Kanal,,37583585,172
287789146,,can,524.57,52.24,TRY,2025-05-09T15:32:06.17,2025-05-09T15:53:51.103,Paket Siparişi,Kapandı,Ana Kanal,,35999547,173
287789980,,can,396.41,40.58,TRY,2025-05-09T15:34:21.947,2025-05-09T15:53:49.333,Paket Siparişi,Kapandı,Ana Kanal,,29278828,174
287790895,,can,447.9,45.26,TRY,2025-05-09T15:36:56.263,2025-05-09T15:53:47.073,Paket Siparişi,Kapandı,Ana Kanal,,30521204,175
287792456,Bahçe Masa 1,can,767.1,6.8,TRY,2025-05-09T15:41:14.683,2025-05-09T16:14:51.593,Masa Siparişi,Kapandı,Ana Kanal,,0,176
287793232,,can,873.22,83.93,TRY,2025-05-09T15:43:24.783,2025-05-09T16:48:14.3,Paket Siparişi,Kapandı,Ana Kanal,,17981588,177
287793902,,can,345.16,42.26,TRY,2025-05-09T15:45:25.63,2025-05-09T16:48:16.953,Paket Siparişi,Kapandı,Ana Kanal,,35334622,178
287793940,,can,497.9,50.72,TRY,2025-05-09T15:45:33.01,2025-05-09T16:48:17.907,Paket Siparişi,Kapandı,Ana Kanal,,6138232,179
287794130,,Can,579.8,12.21,TRY,2025-05-09T15:46:04.363,2025-05-09T15:54:28.983,Gel-Al Satış,Kapandı,Ana Kanal,,0,180
287794333,,can,368.16,42.11,TRY,2025-05-09T15:46:38.8,2025-05-09T16:48:15.307,Paket Siparişi,Kapandı,Ana Kanal,,37584259,181
287794675,,can,389.9,39.99,TRY,2025-05-09T15:47:37.713,2025-05-09T16:48:19.27,Paket Siparişi,Kapandı,Ana Kanal,,20465924,182
287797802,,can,405.91,41.45,TRY,2025-05-09T15:56:13.557,2025-05-09T16:50:29.217,Paket Siparişi,Kapandı,Ana Kanal,,37584575,183
287798719,,can,688.41,73.63,TRY,2025-05-09T15:58:43.953,2025-05-09T16:50:26.5,Paket Siparişi,Kapandı,Ana Kanal,,37584669,184
287799199,,can,514.16,54.99,TRY,2025-05-09T16:00:04.417,2025-05-09T16:50:27.973,Paket Siparişi,Kapandı,Ana Kanal,,34060223,185
287799348,,can,807.33,86.34,TRY,2025-05-09T16:00:28.9,2025-05-09T16:50:30.453,Paket Siparişi,Kapandı,Ana Kanal,,34537843,186
287800457,Bahçe Masa 4,Can,719.8,7.13,TRY,2025-05-09T16:03:35.647,2025-05-09T16:25:03.313,Masa Siparişi,Kapandı,Ana Kanal,,0,187
287802775,,can,396.41,40.58,TRY,2025-05-09T16:09:47.163,2025-05-09T16:50:31.827,Paket Siparişi,Kapandı,Ana Kanal,,10150942,188
287807242,,can,497.9,50.72,TRY,2025-05-09T16:21:24.15,2025-05-09T17:16:25.997,Paket Siparişi,Kapandı,Ana Kanal,,34109869,189
287809698,,can,807.33,86.34,TRY,2025-05-09T16:27:44.81,2025-05-09T16:50:34.267,Paket Siparişi,Kapandı,Ana Kanal,,36579798,190
287810499,,can,437.9,45.26,TRY,2025-05-09T16:29:56.277,2025-05-09T17:16:28.587,Paket Siparişi,Kapandı,Ana Kanal,,15402881,191
287810734,,can,395.16,42.26,TRY,2025-05-09T16:30:30.487,2025-05-09T17:16:27.283,Paket Siparişi,Kapandı,Ana Kanal,,37585686,192
287812293,,can,472.58,55.89,TRY,2025-05-09T16:34:29.143,2025-05-09T17:16:29.917,Paket Siparişi,Kapandı,Ana Kanal,,37585817,193
287812699,Bahçe Masa 1,Can,300.0,3.46,TRY,2025-05-09T16:35:30.317,2025-05-09T16:58:19.57,Masa Siparişi,Kapandı,Ana Kanal,,0,194
287813226,,can,395.16,42.26,TRY,2025-05-09T16:36:49.837,2025-05-09T17:26:51.073,Paket Siparişi,Kapandı,Ana Kanal,,34151276,195
287814108,,can,506.58,59.53,TRY,2025-05-09T16:39:05.44,2025-05-09T17:17:22.197,Paket Siparişi,Kapandı,Ana Kanal,,34626096,196
287814279,,can,395.16,42.26,TRY,2025-05-09T16:39:33.93,2025-05-09T17:17:21.81,Paket Siparişi,Kapandı,Ana Kanal,,37585987,197
287815420,,can,403.66,43.17,TRY,2025-05-09T16:42:34.743,2025-05-09T17:26:55.697,Paket Siparişi,Kapandı,Ana Kanal,,37586082,198
287815838,,can,437.9,45.26,TRY,2025-05-09T16:43:42.313,2025-05-09T17:26:54.293,Paket Siparişi,Kapandı,Ana Kanal,,37551981,199
287817392,Masa 4,Can,799.8,7.92,TRY,2025-05-09T16:47:30.32,2025-05-09T17:16:37.72,Masa Siparişi,Kapandı,Ana Kanal,,0,200
287820237,,can,402.11,41.1,TRY,2025-05-09T16:55:05.693,2025-05-09T17:26:57.313,Paket Siparişi,Kapandı,Ana Kanal,,37586527,201
287822463,Bahçe Masa 5,Can,599.8,54.53,TRY,2025-05-09T17:00:47.51,2025-05-09T17:42:24.98,Masa Siparişi,Kapandı,Ana Kanal,,0,202
287822866,,can,435.36,44.12,TRY,2025-05-09T17:01:50.197,2025-05-09T17:25:37.687,Paket Siparişi,Kapandı,Ana Kanal,,20813359,203
287823578,Bahçe Masa 6,Can,809.5,8.01,TRY,2025-05-09T17:03:39.57,2025-05-09T17:31:41.7,Masa Siparişi,Kapandı,Ana Kanal,,0,204
287824144,,can,425.36,45.17,TRY,2025-05-09T17:05:09.443,2025-05-09T17:25:34.797,Paket Siparişi,Kapandı,Ana Kanal,,34395036,205
287825506,,can,464.16,54.99,TRY,2025-05-09T17:08:35.31,2025-05-09T17:25:36.233,Paket Siparişi,Kapandı,Ana Kanal,,34168673,206
287826654,,Can,342.6,3.39,TRY,2025-05-09T17:11:20.163,2025-05-09T17:26:48.84,Paket Siparişi,Kapandı,Ana Kanal,,1846115,207
